review_text,label,label_encoded
alhamdulillah cepat kurang kasih bagi yang jatuh di awal bulan sesuai tanggal harap akhir karena hanya on setiap awal bulan atau masuk juga di bulan berdasarkan update kasih,Negatif,0
cepett selama ini disitu menyuruh ribet ke samsat,Negatif,0
tidak usah ribet maka sekarang paket 1 ganti paket pajak sudah bisa online bagus,Negatif,0
sudah terlaksana tetapi belum diterima di proses tertera selesai perlu vakum lagi proses pembuatan gambar,Netral,1
anda semakin baik cukup dari itu beres tinggal tunggu 150,Netral,1
operasi saya datang dan gagal sebab aplikasi macet lagi saat aplikasi setengah datang langsung ke kantornya ini mau perpanjangan stnk karena telat bayar dan mau bayar lunas ternyata di anjurkan suruh ke atas langsung jadi fungsi ke apa seharusnya bisa dibilang terima kasih,Negatif,0
good service,Netral,1
cepat bayar pajak bisa sambil tiduran,Positif,2
bagus hanya saja pengiriman nya lambat,Negatif,0
saya daftar yang jadi bisa verifikasi ktp melainkan di ktp saya nanti sempat update kecapil,Negatif,0
aplikasi facebook,Netral,1
masih ada bug misal kayak kalo kita memilih ngambil langsung tapi ada biaya pengiriman ini terjadi kalo awalnya kita mau dikirim tapi kita balik ke menu awal terus memilih menu ambil sendiri ada yang kurang di codenya mungkin tapi kalo di bilang memudahkan saya setuju,Netral,1
kenapa enggak bisa tambah data kendaraan aplikasi cacat,Negatif,0
bruce,Netral,1
tidak ingin ambil kendaraan pengganti kendaraan orang lima yang masih kakak bapak semua saya susun dengan benar saat menlanjtukan prosesing jembatan eror ”,Netral,1
cepat terima kasih,Positif,2
desa rasa rasa bisa bisa daftar,Negatif,0
apk yang mempermudah memiliki pengalaman memperpanjang stnk mudah efesien dan praktis bisa terima fisik stnk hari setelah proses pembuatan amat sangat membantu terus tingkatkan pelayanan pelayanan online yang mempermudah masyarakat yang sulit mendapatkan waktu libur,Positif,2
memudahkan kamu rajin membayar perpajakan tanpa membayar beli rumah saya untuk tinggal ayo mengumpulkan pajak tahunannya sekalian biar enggak menggunakan plat nomor sama bukti pajaknya kan bisa dikirim lewat pos,Negatif,0
memudahkan dan ngirit waktu,Netral,1
aplikasi ini sangat membantu saya yang memiliki mobilitas tinggi namun sayangnya akhir akhir ini kode pembayaran yang di generate oleh aplikasi tidak dikenal pada saat pembayaran online via aplikasi bank sudah bank yang saya coba namun tidak berhasil tolong diperbaiki ya min,Positif,2
bayar di tanggal di terima tanggal terlalu lama sekal semoga lebih cepat dalam proses pengurusan dan pengiriman,Positif,2
alhamdulillah perpanjang stnk sekarang lebih mudah lsng dikirim sampai rumah terima kasih,Positif,2
sangat besar,Netral,1
tapi pakai ktp pakai foto sekarang selalu gagal sekarang tidak naik dan sekarang pas kasih kurus bagaimana sen mau,Negatif,0
saya sudah kali berulang kali macet disistem buat pertama padahal kalo kali ini sudah kasih kode jadi selesai dan ini sudah terlambat macet ini,Negatif,0
sampai sekarang dipakai booss,Negatif,0
cepat dan mudah sangat membantu,Positif,2
mau bayar susah sudah lewat mobil bangking enggak bisa lewat e walet enggak bisa kode bayar tidak terdaftar padahal sudah mengikuti cara yang di jelaskan lewat aplikasi,Negatif,0
alhamdulillah akhirnya selesai dan sampai juga setelah menunggu proses pengiriman sampai hari semoga kedepannya lebih baik lebih memudahkan,Positif,2
sangat membantu sekal untuk perpanjangan pajak kendaraan,Positif,2
aplikasi mudah di pakai dan cepat,Positif,2
asam tolol banyak dikembangkan,Netral,1
setiap tahu bayar pajak selalu melalui klik ini tapi sekarang klik download aplikasi tersebut nya update klik nya nya nya update pengiriman disini nya enggak ada info lagi,Negatif,0
mantap banget proses yang cepat enggak usah mengantri semoga selalu memberikan pelayanan terbaik lu masyarakat indonesia,Positif,2
mantap,Positif,2
suka takut tidak bisa repot lagi warga samsat,Netral,1
kerja cara pemerintah kok begini masuk mau daftar pengesahan stnk selalu muncul notif tidak berhasil dia daftarkan minimal karena alasan tidak jelas untuk kebijakan bisa di daftarkan kan mau bayar pajak dipersulit,Negatif,0
membantu sekal aplikasi ini,Positif,2
enggak bisa daftar samasekali pada segi ui nya enggak bisa mendapatkan keluasan check typing apabila user very bad im not quite call dikarenakan aplikasi ini aman terjadinya kekurangan please in buat lebih baik sampai di publik,Negatif,0
i e day sangat baik sampai selesai,Netral,1
tolong diperbaiki capek menunggu lading hari mencoba tetap lading lama pas pembayaran maunya praktis pakai online malah ribet sudah di kasir alfamart juga tetap gagal,Negatif,0
congratz berhasil untuk plat b bisa perpanjangan tahunan di luar kota saat saya dinas di surabaya,Netral,1
agak mudah tidak mau terima rupiah,Negatif,0
mantap perpanjang pajak tidak perlu keluar rumah lagi dengan signal semua dokumen dan stnk langsung dikirim ke rumah terima kasih,Positif,2
untuk pesan instan molor data masih di tingkatkan,Netral,1
aplikasi babi bukan mmpermudah malah setahun verifikasi mulu enggak cocok photo selfie dengan ktp katanya susah kali mau mengasih negara ini uang semuanya dipersulit,Negatif,0
puas,Netral,1
untuk aplikasi pemerintah masih banyak sekal kekurangan nya tapi lumayan bagus sih untuk mencegah orang samsat biar enggak pungli lagi dan pembayaran harus kendaraan atas nama sendiri kalo sudah bisa bbnkb scara online baru ku kasih bintang,Positif,2
aplikasi jelek cs tidak bisa berikan solusi,Negatif,0
cukup membantu mungkin membuat aplikasinya namun dari buat oleh full game layar bagi sebagian handphone agak susah karena icon pilihan yang tertumpuk kecuali icon awal dan back line handphone,Negatif,0
cek mata desa kalau gagal kalau tidak tersedia mohon untuk diperbaiki kembali terima perbaikan,Negatif,0
alhamdulillah aman mudah dan cepat sangat memudahkan bagi kami yang tak perlu jauh jauh datang ke samsat mantap,Positif,2
mantap memudahkan urus sampai dengan hanya antri truk tanpa ribet,Negatif,0
mantap proses cepat,Positif,2
puas,Netral,1
sangat membantu yang sibuk kerja,Positif,2
mempermudah masyarakat daerah mengakses bentuk pungutan pajak daerah tahunan dari pemilik kendaraan,Netral,1
oke lah mempermudah yang di luar kota,Netral,1
sangat terbantu dengan layanan ini karena tidak perlu ke samsat terdekat untuk melakukan pembayaran cukup lewat hp dan menunggu di rumah saja pajak kendaraan bisa dibayarkan,Netral,1
sangat sangat sangat dimudahkan dalam pembayaran pajak kendaraan sukses selalu signal,Positif,2
anda enggak guna mau daftar saja ribet meminta foto wajah sih susah banget giliran sudah aja setelah susah payah ktp nya file enggak valid kalian kalo enggak akan bikin aplikasi akan cabut saja nya playstore tujuannya mempermudah tapi baru nanti daftar disini susah banget yakin tanggapan dari review ini juga paling hai sobat buat maaf atas kendala pendaftaran tersebut kalo ditanggapi itu juga,Negatif,0
jadi mudah tinggal tunggu di rumah di antar via pos,Positif,2
jadi tak kasih matahari aplikasinya maaf tolong kasih bintang aplikasinya netral proses pembayaran selalu gagal,Negatif,0
sangat mudah dan cepat pengiriman ya,Positif,2
dan bbm enggak di daftar kendaraan,Negatif,0
sangat mempermudah,Netral,1
aplikasi sampah mau daftarkan data kepemilikan kendaraan bermotor gagal terus padal datanya benar semua aku tanya live chat agent katanya agent sedang enggak ada ditempat rata rata apps buatan lembaga pemerintah jelek semua enggak ada yang bagus enggak kayak buatan perusahaan swasta enggak niat bikinnya ini di evaluasi lagi minimal live chatnya bisa terhubung dengan agent langsung ngabisin anggaran bikin apps tapi kualitas kayak sampah,Negatif,0
melihat bisa dari bisa dari penjara dan tinggal kerumah,Netral,1
mempunyai akun selalu sama,Negatif,0
pengiriman tidak sesai alamat,Netral,1
sayang apa ini seharusnya berjalan masih pra content terus admin download fanpagenya siap enggak ada perubahan,Netral,1
aplikasi buruk jika data tidak sesai bisa diberitahu mana yang yang tidak sesai seperti bold merah ini enggak sudah input data sudah benar tetap tidak bisa daftarkan kendaraan bad aplikasi,Negatif,0
tahun kemarin bisa di mau bayar lagi kemarin dapat melakukan pengesahan namun yg hubungi samsat atau cs terus bug sudah mulai coba jurang sekarang lagi mau ada dan malah sekarang habis upgrade lebih lanjut,Negatif,0
mantap signal energy masih susah energy energy stnk,Negatif,0
kenapa setelah update aplikasinya bermasalah begini mau melakukan pembayaran dari tanggal januari belum berhasil padahal pajak sampai tanggal januari kalau sudah begini bagaimana solusinya kena denda deh saya karena telat bayar,Netral,1
aplikasi tidak ada gunanya,Netral,1
sangat membantu,Positif,2
sudah mau bayar pakai mobil indomaret eh desa provinsi sebelah timur suka cuci mohon di buka bangunan pak,Netral,1
sangat membantu,Positif,2
aplikasi yang sangat bagus sangat membantu bagi orang yang jauh dari poles serta yang sibuk bekerja susah meluangkan waktu prosesnya sangat mudah dan cepat dalam hitungan hari sudah sampai untuk yang dikirim ke rumah sangat efisien jadi enggak bakal telat bayar pajak kendaraan tahunan good app hanya sahaja saat daftar akun ada kendala saat verifikasi wajah yang selalu gagal entah apa yang membuat gagal semoga kedepannya sudah tidak ada kendala bagi yang mau buat akun,Negatif,0
sangat membanggakan,Netral,1
isgud lumayan simple enggak kan keluar surat kiri stnk tidak berbelok ke kiri,Negatif,0
nik bisa pulang nik tidak sesai nik sudah mulai perbarui,Negatif,0
pengiriman cepat,Positif,2
mantap,Positif,2
proses bayar secara gampang maupun yang tidak telat bagi yang enggak bisa masuk menurut aturan ini,Negatif,0
apa ini mau buat akun saja susah kali payah,Negatif,0
akhirnya maju sekan bulan gagal lolos untuk bayar lewat youtube hari ini berhasil pulih kembali,Negatif,0
mantap,Positif,2
cepat pelayanannya cepat tentu tentu sudah bagus untuk jajaran ini untuk membantu masyarakat sendiri hanya bisa datang untuk bekerja,Negatif,0
alhamdulillah setelah kejadian kemarin yang bikin panik takutnya enggak dikirim surat pajak motor nya ternyta hari ini baru nyampek menunggu sekitar bulanan lama sih selesainya tapi aplikasi bantu banget buat orang yang mager keluar kayak aku,Positif,2
konon katanya aplikasi ini membantu namun kenapa untuk validasi data gagal terus ya mohon diperbarui system nya agar tidak mempersulit proses validasi data pada saat registrasi,Negatif,0
good job,Netral,1
sangat membantu,Positif,2
simpel praktis dan enggak ribet cuma awal saja pas registrasi awal pastikan nama di stnk sesai memang kakak sekarang sudah ada biaya layanan kalo bisa biaya layanan bisa lebih murah lagi dari biaya pajak ada tambahan biaya layanan dan ongkir enggak masalah,Negatif,0
sangat membantu,Positif,2
ini mau dapat otp saja kok susah banget ya,Negatif,0
di banget,Netral,1
terima kasih,Positif,2
1925,Netral,1
baik,Netral,1
pendaftaran pengesahan stnk mohon dipermudah,Netral,1
trim si ya p pos stnk nya,Netral,1
enggak guna bayar online proses krim nya lambat deh bulan enggak dikrim stnk nya apa guna nya online,Negatif,0
sangat membantu jika lagi ada pekerjaan di luar kota,Positif,2
sekali tidak sampai,Netral,1
pengirimannya berapa ini kendala berapa jaraknya juga enggak terlalu minimal kurang lebih hanya 12 kalo dari posisi kerja kantor kendala kenapa pengirimannya lama bisa terus statusnya sales collecting,Netral,1
yang transaksi nya juga bisa di proses selalu gagal terus kan bantuannya,Negatif,0
memudahkan masyarakat yg tatap muka hanya mengucapkan terima kasih pak polisi,Negatif,0
bagus bisa secara andal tidak cuma enggak ribet tapi cara baik,Negatif,0
bagus,Positif,2
gampang enggak ribet,Negatif,0
proses sangat baik cepat dan akurat,Positif,2
mantap pelayanan cepat,Positif,2
cacadnya sudah keluar code bayar pas mau di bayar lewt internet bank malah eror,Netral,1
saya juga gagal karena keterangan akan pengesahan stnk gagal tapi perlu validasi nik bukti lainnya di samsat padahal dia sayang tidak bisa lolos pengurus p app ini,Negatif,0
sangat memudahkan untuk perpanjang stnk bayar pajak tahunan tanpa harus antri di samsat trmksh signal,Netral,1
mempermudah mobilitas,Netral,1
sangat membantu sekal,Positif,2
mantap pokoknya pakai apk signal jadi enggak usah kemana mana enggak usah siapin berkasnya tinggal klak klik klak klik bayar dan tunggu stnknya diantar ke rumah,Positif,2
gakjelas,Netral,1
kurang gambar stnk atau lebih,Netral,1
mau ada saja loadingnya masih mampus sudah 50 balik 100 tidak pakai data,Netral,1
untuk membantu tapi sayang dia super duper lambat yg saya pakai pos pos saya kalo bisa terlambat selain yang giro bisa lambat nya ampun deh deh jadi yg institusi pendidikan pos,Negatif,0
sudah bisa bayar pajak kendaraan tanpa harus mengantri ke samsat coba ganti plat tahunan juga bisa dari rumah bisa ganti ranting ke,Netral,1
membantu banget,Positif,2
memudahkan penyembuhan,Netral,1
aplikasi mantap memudahkan untuk semua tanpa antri dan ribet,Negatif,0
mau daftar saja yg apa kode surat tapi entah ngirimnya kmna kan jadi cmna mau kirim kodenya sudah mau bisa dimana lah temannya,Negatif,0
oke,Netral,1
dengan aplikasi online membantu taat pajak,Positif,2
120,Negatif,0
1968 selanjutnya sat set,Netral,1
perpanjang stnk jadi lebih mudah dan praktis,Positif,2
tahun enggak bisa harus ke samsat notifnya padahal tahun lalu lalu bisa why,Negatif,0
sudah kali coba bayar pajak nya diantar rumah nya ambil samsat dengan apps ini mempermudah dalam pembayaran pajak tapi kekurangannya kadang sistem suka bermasalah dalam pendaftaran dan pembayaran solusi nya dicoba terus menerus akhirnya bisa semoga makin baik kedepannya terima kasih,Positif,2
baik mudah dan gampang tidak perlu mengantri lagi kalo bayar pajak n memudahkan ya tinggal diluar kota,Positif,2
layanan cepat dan mudah,Positif,2
manta aplikasi nya keren ini sudah membantu banget buat kita yang enggak sempat datang langsung ke samsat pengiriman reguler sesai estimasi rekomended,Positif,2
mantap pelayanan cepat,Positif,2
aplikasi bagus enggak harus antri enggak harus pakai calo bayar sendiri lebih mudah cepat dan akurat,Positif,2
praktis simple enggak perlu mengantri sarannya kalo bisa ganti kaleng juga bisa pakai online terus sama cap pengganti stempel tolong di sertakan seperti yang sudah sudah karena deh beberapa kali melakukan pembayaran online tidak ada pengganti logo polri kayak yang awal pas bayar,Positif,2
enggak perlu ribet antri bayar parkir mengeluarkan uang buat beli es duduk diam drumah sambil rebahan cukup bayar biaya pengiriman rupiah eh tau tau sudah diantar saja terima kasih aplikasi signal,Negatif,0
lumayan mudah aplikasi aplikasi paling sedikit waktu transfer ke samsat,Negatif,0
sangat membantu,Positif,2
maaf sebelumnya saya mau bayar mereka sudah melakukan pembayaran sampai 4 oktober 2014 kenapa sampai sekarang stnk belum dikirim terima tahun,Netral,1
lumayan membantu kalo domisili bukan dikota yang sama,Positif,2
sangat membantu,Positif,2
oke tapi proses nya seminggu,Netral,1
pengiriman stnk lama sekal dari nov sampai des belum sampai dari cimahi ke cimahi,Netral,1
lebih di tingkatkan zaman sekarang,Netral,1
aplikasi ini sangat membantu bagi yang keterbatasan waktu untuk hadir langsung ke samsat,Positif,2
aplikasi jos · gaperlu antri uang bayar klik disini,Netral,1
sangat puas mempermudah pembayaran pajak tahun enggak harus pulang ke kampung bisa bayar pajak di mana saja semoga untuk kedepan nya bisa untuk ganti kaleng sekalian,Netral,1
untuk kedepannya prosesnya agar lebih cepat atau dikasih waktu pengerjaannya misalnya hari kerja,Positif,2
entah untuk apa aplikasi ini pendaftaran stnk tetap dilakukan dikantor samsat piye toh kang,Netral,1
barang tidak terima,Netral,1
bayar pajak lebih mudah dan simpel enggak sampai menit beres terima kasih signal,Positif,2
daftar tnkb selalu gagal dan chat tidak pernah memberikan panggilan dan respons telah diberikan,Negatif,0
oke,Netral,1
saya ganti bintang komplain kendala admin fast respons,Netral,1
